max,max_diff,loss,gradnorm,y_true,y_pred
0.7603950500488281,0.5776634216308594,0.27391719818115234,8.8507197056859,1,1
0.970864474773407,0.952947735786438,0.029568379744887352,1.013681229426653,1,1
0.5338876247406006,0.2546564042568207,0.6275699138641357,16.37283476539511,8,8
0.9846557378768921,0.9779770970344543,0.015463221818208694,0.4302068053194666,1,1
0.9866496920585632,0.9778881669044495,0.013440243899822235,0.4568498424705603,4,4
0.9785503149032593,0.959343433380127,0.021683061495423317,0.9535368630913875,4,4
0.8709123134613037,0.7551984786987305,0.13821400701999664,5.843682366640293,9,9
0.9908937215805054,0.9859728813171387,0.009147992357611656,0.4335605400156786,5,5
0.9962207674980164,0.9946532249450684,0.003786419751122594,0.12478402052919818,6,6
0.9993636012077332,0.9988654851913452,0.0006366133457049727,0.03048121747215774,2,2
0.9692297577857971,0.9477747082710266,0.03125358000397682,1.0497420505951887,6,6
0.9923370480537415,0.9887470602989197,0.0076924762688577175,0.2724951298603397,6,6
0.9482970237731934,0.9193795323371887,0.0530875064432621,1.4127195415459084,1,1
0.9255699515342712,0.9037870168685913,0.07734556496143341,2.5286413590922643,8,8
0.8757315278053284,0.7558763027191162,0.13269568979740143,5.58657725103821,6,6
0.9503004550933838,0.9262505769729614,0.05097708851099014,1.5804660208700783,4,4
0.5219688415527344,0.18050119280815125,0.6501474380493164,17.333027267899077,6,6
0.9864050149917603,0.9795652627944946,0.013688269071280956,0.36516466776928347,6,6
0.9710203409194946,0.9567591547966003,0.029407842084765434,0.9447707940132991,4,4
0.9565845131874084,0.9428530335426331,0.04438615217804909,0.8964253504789003,1,1
0.9917066097259521,0.9876301288604736,0.008327995426952839,0.3776762842018585,8,8
0.9608902335166931,0.9411307573318481,0.03989512845873833,1.0452419766828933,1,1
0.9093886017799377,0.8559777736663818,0.09498275816440582,3.3457031273245947,4,4
0.9910001158714294,0.9870948791503906,0.00904061272740364,0.30002715087540116,5,5
0.9512127041816711,0.9081765413284302,0.05001756176352501,1.8473323053634412,0,0
0.8372283577919006,0.7706552147865295,0.17765839397907257,5.097090750812736,6,6
0.9032756686210632,0.8193596005439758,0.10172751545906067,4.415426123514858,2,2
0.9996691942214966,0.9994964003562927,0.00033087024348787963,0.014560675884872998,2,2
0.891207754611969,0.8213648796081543,0.1151777058839798,4.199773173237331,9,9
0.980582058429718,0.975587785243988,0.019608933478593826,0.6247318189503587,8,8
0.8783586621284485,0.7759397625923157,0.12970027327537537,4.422124134446121,9,9
0.9388923645019531,0.8860393762588501,0.06305443495512009,2.2708841263984003,4,4
0.7382428646087646,0.6012979745864868,0.30348241329193115,10.37610602937374,5,5
0.9895563721656799,0.9862787127494812,0.010498533956706524,0.36767852922164646,0,0
0.8255235552787781,0.7189838290214539,2.239237070083618,44.56300711018105,6,8
0.9994027614593506,0.9991317987442017,0.0005974177038297057,0.022627631263959513,0,0
0.9804850220680237,0.9639226198196411,0.0197079386562109,0.7088641673114218,6,6
0.9538544416427612,0.9332888126373291,0.047244198620319366,1.6311224494364185,9,9
0.9978832602500916,0.9972049593925476,0.0021189635153859854,0.07117182152566996,4,4
0.8013030290603638,0.7024459838867188,0.22151611745357513,7.334582340733968,0,0
0.9910117387771606,0.9832539558410645,0.00902891717851162,0.36301087203138316,5,5
0.9969911575317383,0.9953303337097168,0.0030133577529340982,0.13772705411325584,8,8
0.8274735808372498,0.6832430362701416,1.9363422393798828,38.389404768700516,4,2
0.9922677874565125,0.9869815707206726,0.0077622681856155396,0.32474615272467083,4,4
0.8582635521888733,0.7917855381965637,0.15284404158592224,4.480212308560851,8,8
0.9917275905609131,0.9877380728721619,0.008306833915412426,0.38581715226147756,8,8
0.9522026181221008,0.9229135513305664,0.048977430909872055,1.9328423730360198,1,1
0.9921934008598328,0.9891324043273926,0.007837260141968727,0.24518570407036602,1,1
0.5935391783714294,0.2832058072090149,0.5216520428657532,16.799950492212094,4,4
0.9746068716049194,0.9524480104446411,0.025721097365021706,1.0754458255426982,3,3
0.9889527559280396,0.9852744340896606,0.011108694598078728,0.3099223487219853,0,0
0.958161473274231,0.9379345774650574,0.04273894801735878,1.4940517065620231,1,1
0.9979608058929443,0.996995747089386,0.0020412816666066647,0.06805444213144717,6,6
0.6495351791381836,0.4896835684776306,0.431498259305954,11.941679832298808,9,9
0.9437441825866699,0.9278213977813721,0.057900138199329376,1.1798296107895232,1,1
0.977340817451477,0.9673038721084595,0.02291985973715782,1.0114167492888417,8,8
0.9852241277694702,0.9803374409675598,0.014886132441461086,0.4196202891175442,1,1
0.9882128834724426,0.9812700152397156,0.011857149191200733,0.449828237288773,0,0
0.9992632269859314,0.99903804063797,0.0007370378007180989,0.033538253525982185,0,0
0.9305371046066284,0.9130418300628662,0.07199329882860184,1.6415789234223976,0,0
0.377788782119751,0.006275475025177002,0.9901705980300903,20.95137163029417,7,9
0.8397514224052429,0.7549349665641785,0.17464934289455414,4.590418990139217,7,7
0.9935519695281982,0.9901440143585205,0.0064689042046666145,0.2939358858588828,2,2
0.9929019808769226,0.9871954321861267,0.0071233115158975124,0.2621344849925276,2,2
